File Path| Bundle Name| Line Number| Line Content| CSS Variable Name
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1136| border-top:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1145| color: #999999;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1153| border:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1159| border-left:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1160| border-bottom:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1161| border-right:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1162| background-color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1166| border-bottom:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1167| border-top:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1185| border-bottom:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1189| background-color:#f2f0f5;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1206| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1217| background-color: #dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1221| background-color: #FFFFCC;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1230| color:Red;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1273| border-bottom:1px solid #EDEDED;| --fd-color-neutral-2
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1274| border-top:1px solid #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1279| border-top:2px solid #339900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1282| border-bottom:2px solid #339900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1285| border-top:2px solid #339900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1288| border-bottom:2px solid #339900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1300| background:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1315| background:#eee;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1320| background:#FFF2C1;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1326| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1334| border:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1340| background-color:#f2f0f5 !important;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1343| color:#455e74;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1351| color:#ff0000 !important;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1355| background-color:#f2f0f5;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1357| border-bottom:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1373| color:#ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1390| background-color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1395| border-bottom:solid 1px #dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1407| background-color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1433| color:#010101;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1439| color:#ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1444| color:#ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1449| color:#455e74;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1462| color:Green;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1466| color:Red;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1470| color:#808080;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1475| background-color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1479| color:#333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1480| border-bottom:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1481| background-color:#dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1492| border-top:dashed 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1493| color:#ff0000;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1501| border-bottom:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1505| border-bottom:solid 1px #dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1509| border-bottom:solid 1px #dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1516| color:#333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1526| border-bottom:solid 1px #dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1540| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1548| background-color: #99CCFF;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1549| color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1557| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1558| border-bottom:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1559| background-color:#dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1568| background: white;| --fd-button-color,--fd-color-action-2
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1600| border:2px solid #dddddd;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1629| color: #555555;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1635| border-bottom: 1px solid #cccccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1636| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1656| .search-item {	BORDER-RIGHT: #fff 1px solid;	PADDING-RIGHT: 10px;	BORDER-TOP: #fff 1px solid;	PADDING-LEFT: 10px;	PADDING-BOTTOM: 3px;	FONT: 11px tahoma, arial, helvetica, sans-serif;	BORDER-LEFT: #fff 1px solid;	COLOR: #555;	PADDING-TOP: 3px;	BORDER-BOTTOM: #eeeeee 1px solid;	WHITE-SPACE: normal}| --litmos-none-background,--fd-button-color,--fd-color-action-2
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1661| border:1px #455e74 solid;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1662| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1674| .x-info .x-info-ml{background:#fff url(../images/tip-sprite.png) no-repeat 0 -10px;padding-left:6px;zoom:1;}| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1698| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1730| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1745| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1753| border-left:1px solid #767676;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1759| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1767| border-left:1px solid #767676;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1777| border-right:1px solid #767676;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1788| border-right:1px solid #767676;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1809| background-color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1814| .x-notification .x-window-body{ color:#fff; background-image:url(../images/orange_bg.png) ! important; margin: 0;padding:1em ! important; width: auto ! important;}| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1824| font-size:14px; color:#666; margin:4px; padding:4px;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1832| border:1px solid #CCC;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1857| background-color:#99cc66;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1937| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1946| color:blue;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1955| border:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1970| color:#455e74;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1979| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1993| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 1995| background-color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2002| border-bottom:solid 1px #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2006| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2008| background-color:#99cc66;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2024| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2026| background-color:#ff3300;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2041| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2051| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2056| color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2061| border-top:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2069| color: #333333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2070| background-color: #ffdab9;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2071| border: 1px dashed #ff3300;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2077| color:#ff3300;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2084| color: #ff3300;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2085| background-color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2110| color: #455e74;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2158| border-bottom: 1px solid #7eadd9;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2195| color: #777;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2199| color:Red;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2209| border: 5px solid #E0E0E0;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2215| color: red;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2237| background-color:#eee;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2238| border:1px solid #dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2258| background-color:#b5d0e8;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2267| color:red;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2274| color:#333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2292| color:#bbb;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2419| color:#bbb;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2445| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2449| border:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2466| background-color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2467| border:1px solid #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2495| background-color:#ddd;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2522| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2541| color:#333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2549| background-color:#dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2572| background-color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2580| border-top: 1px solid #669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2581| border-left: 1px solid #669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2582| border-bottom: 1px solid #669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2587| border-top: 1px solid #669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2589| border-bottom: 1px solid #669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2590| border-right:1px solid #669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2595| border: 3px solid #669900 !important;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2596| background-color: #f2f0f5;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2605| color:#336699;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2609| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2615| color:#333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2621| border-bottom:solid 1px #dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2627| color:#336699;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2633| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2638| color:#669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2643| color:#bf4900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2648| color:#669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2652| background-color:#f2f0f5;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2654| border:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2660| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2665| color:#333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2669| color:#669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2688| border: 1px solid #FFA500;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2689| background-color: #fffaea;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2695| border: 3px solid #669900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2696| background-color: #f2f0f5;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2702| color:#333 !important;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2714| color:#333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2721| border: 1px solid #FFA500;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2722| background-color: #fffaea;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2727| color:#bf4900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2736| color:#666;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2745| color:#bf4900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2749| color:#bf4900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2778| background-color:#fffaea;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2782| border-bottom:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2794| color:#bf4900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2800| color:#bf4900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2808| color:#bf4900;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2825| background-color: #f2f0f5;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2838| background-color:#f2f0f5;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2848| color: #FF3300;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2854| background-color:#fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2865| border-left:solid 1px #ccc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2874| color:Red;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2881| background-color: #f2f0f5;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2883| color: #FF3300;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2919| color:#333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2933| color:#444;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2947| border-top:solid 1px #dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2951| border-bottom: solid 2px #669999;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2967| background-color: #dcdcdc;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2968| color: #333;| 
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2978| color: #fff;| --litmos-none-background
c:\epam-work\litmos_core\litmosapp\static\css\v3_sfdc.css| admin-sfdc| 2979| background-color:#669999;| 
